date,state,positive,negative,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,death,total_test_results
23-05-2020,NM,6625,151758,206,1139,,,,,2149,C,302,158383
23-05-2020,NV,7696,99351,402,,99,,53,,359,A+,404,107047
23-05-2020,NY,359926,1292135,4642,88083,1502,,1254,,63292,A,23282,1652061
23-05-2020,OH,31408,285086,858,5437,333,1429,223,,,B,1956,316494
23-05-2020,OK,5960,154943,174,926,78,,,,4645,A+,311,160903
23-05-2020,OR,3888,106319,102,740,41,,15,,1376,A+,147,110207
23-05-2020,PA,66983,321469,1560,,,,348,,39519,A,5096,388452
23-05-2020,PA,66983,321469,1560,,,,348,,39519,A,5096,388452
23-05-2020,PR,3100,40488,106,,14,,5,,,B,127,43588
23-05-2020,RI,14057,89167,233,1557,51,,34,,1106,A+,597,103224
23-05-2020,SC,9895,149015,430,1534,,,,,5743,A+,425,158910
23-05-2020,SD,4468,29060,90,358,,,,,3336,C,50,33528
23-05-2020,TN,19789,353969,478,1573,,,,,12745,B,329,373758
23-05-2020,TX,54509,708197,1688,,,,,,32277,B,1506,762706
23-05-2020,UT,8260,182519,165,676,,213,,88,4898,B,97,190779
23-05-2020,VA,35749,196721,1384,6431,330,,213,,5047,A+,1159,232470
23-05-2020,VI,69,1343,,,,,,,61,C,6,1412
23-05-2020,VT,954,26470,21,,,,,,837,B,54,27424
23-05-2020,WA,21492,282906,332,3230,,,96,,,B,1050,304398
23-05-2020,WI,16843,179329,611,2292,128,542,,,8688,A+,507,196172
23-05-2020,WI,16843,179329,611,2292,128,542,,,8688,A+,507,196172
23-05-2020,WV,1717,82027,39,,11,,9,,1110,B,72,83744
23-05-2020,WY,813,19221,10,77,,,,,551,C,12,20034
24-05-2020,AK,408,43099,10,,,,,,358,C,10,43507
24-05-2020,AL,14327,171472,440,1612,,537,,320,7951,B,551,185799
24-05-2020,AR,5922,102659,86,598,,,17,111,4148,A,116,108581
24-05-2020,AS,0,124,,,,,,,,C,0,124
24-05-2020,AZ,16339,167302,804,3026,322,,201,,4132,A+,800,183641
24-05-2020,CA,92710,1490035,4300,,1315,,,,,B,3774,1582745
24-05-2020,CO,23964,126087,538,4105,,,,,3640,A,1088,150051
24-05-2020,CT,40468,173668,701,12538,,,,,7127,B,3693,214136
24-05-2020,DC,7966,44025,324,,110,,73,,1075,A+,427,51991
24-05-2020,DE,8809,43061,211,,,,,,4598,B,431,51870
24-05-2020,FL,50867,820368,,9638,,,,,,A,2316,871235
24-05-2020,GA,42838,439116,848,7439,,1683,,,,A,1824,481954
24-05-2020,GU,166,5403,,,,,,,138,C,5,5569
24-05-2020,HI,643,48929,,84,,,,,589,C,17,49572
24-05-2020,HI,643,48929,,84,,,,,589,C,17,49572
24-05-2020,IA,17252,110504,363,,114,,61,,9318,A+,454,127756
24-05-2020,ID,2626,38780,23,225,,94,,,1755,A,79,41406
24-05-2020,IL,110304,637617,3667,,1007,,632,,,A,4856,747921
24-05-2020,IN,31376,189425,1112,5285,396,1166,173,,,A+,1976,220801
24-05-2020,KS,8958,67476,,787,,269,,120,485,A+,185,76434
24-05-2020,KY,8571,161285,484,2131,89,897,,,3102,A,391,169856
24-05-2020,LA,37169,278867,813,,,,102,,26249,B,2690,316036
24-05-2020,MA,92675,439698,2169,9308,558,,,,,A,6372,532373
24-05-2020,MD,46313,194049,1290,7939,503,,,,3319,B,2341,240362
24-05-2020,ME,2055,35450,59,252,27,,13,,1263,B,78,37505
24-05-2020,MI,61457,467087,953,,449,,319,,33168,A+,5640,528544
24-05-2020,MI,61457,467087,953,,449,,319,,33168,A+,5640,528544
24-05-2020,MN,23121,201566,553,2588,207,841,,,14115,A,878,224687
24-05-2020,MO,11988,139631,742,,,,94,,,B,681,151619
24-05-2020,MP,22,4735,,,,,,,13,D,2,4757
24-05-2020,MS,13252,124650,512,2023,150,,73,,7681,A,625,137902
24-05-2020,MT,479,32902,3,65,,,,,441,C,16,33381
24-05-2020,NC,23222,313434,587,,,,,,11637,A,744,336656
24-05-2020,ND,2418,63070,40,152,,,,,1496,C,39,65488
24-05-2020,NE,11989,71216,,,,,,,,D,147,83205
24-05-2020,NH,4089,55450,93,419,,120,,,2197,B,208,59539
24-05-2020,NJ,154154,449653,2857,,760,,639,,25040,A+,11133,603807
24-05-2020,NM,6795,162324,208,1139,,,,,2357,C,308,169119
24-05-2020,NV,7770,102511,373,,92,,51,,359,A+,408,110281
24-05-2020,NY,361515,1338311,4393,88324,1406,,1067,,64080,A,23391,1699826
24-05-2020,OH,31911,292642,864,5476,317,1438,205,,,B,1969,324553
24-05-2020,OK,6037,154943,174,938,78,,,,4688,A+,311,160980
24-05-2020,OR,3927,108268,117,742,35,,18,,1376,A+,148,112195
24-05-2020,PA,67713,328382,1533,,,,336,,40627,A,5124,396095
24-05-2020,PA,67713,328382,1533,,,,336,,40627,A,5124,396095
24-05-2020,PR,3189,40488,106,,13,,7,,,B,127,43677
24-05-2020,RI,14141,89924,240,1580,49,,32,,1119,A+,608,104065
24-05-2020,SC,10096,153851,461,1534,,,,,5743,A+,435,163947
24-05-2020,SD,4563,30342,85,364,,,,,3371,C,50,34905
24-05-2020,TN,20145,363431,526,1583,,,,,12837,B,336,383576
24-05-2020,TX,55348,708197,1572,,,,,,33385,B,1506,763545
24-05-2020,UT,8392,186041,128,688,,215,,88,5081,B,97,194433
24-05-2020,VA,36244,207841,1351,6453,354,,192,,5102,A+,1171,244085
24-05-2020,VI,69,1343,,,,,,,61,C,6,1412
24-05-2020,VT,956,27634,25,,,,,,839,B,54,28590
24-05-2020,WA,21652,285088,313,3256,,,74,,,B,1055,306740
24-05-2020,WI,17253,186206,611,2315,128,541,,,8999,A+,510,203459
24-05-2020,WI,17253,186206,611,2315,128,541,,,8999,A+,510,203459
24-05-2020,WV,1759,83935,23,,8,,4,,1121,B,72,85694
24-05-2020,WY,813,19221,10,78,,,,,556,C,12,20034
25-05-2020,AK,409,44063,10,,,,,,361,C,10,44472
25-05-2020,AL,14730,175585,450,1629,,543,,323,7951,B,562,190315
25-05-2020,AR,6029,105593,92,605,,,17,111,4249,A,117,111622
25-05-2020,AS,0,124,,,,,,,,C,0,124
25-05-2020,AZ,16561,171221,833,3077,334,,212,,4204,A+,806,187782
25-05-2020,CA,94558,1549544,4306,,1301,,,,,B,3795,1644102
25-05-2020,CO,24174,126134,560,4119,,,,,3666,A,1088,150308
25-05-2020,CT,40873,180853,706,12538,,,,,7127,B,3742,221726
25-05-2020,DC,8225,32578,331,,106,,70,,1080,A+,440,40803
25-05-2020,DE,8965,44931,205,,,,,,4693,B,436,53896
25-05-2020,FL,51746,856489,,9681,,,,,,A,2331,908235
25-05-2020,GA,43344,470201,892,7475,,1686,,,,A,1830,513545
25-05-2020,GU,166,5403,,,,,,,138,C,5,5569
25-05-2020,HI,643,49728,,84,,,,,591,C,17,50371
25-05-2020,HI,643,49728,,84,,,,,591,C,17,50371
25-05-2020,IA,17577,115138,377,,118,,66,,9377,A+,459,132715
25-05-2020,ID,2626,38780,15,225,,94,,,1755,A,79,41406
25-05-2020,IL,112017,657547,3762,,1025,,605,,,A,4884,769564
25-05-2020,IN,31715,194536,1102,5285,365,1166,169,,,A+,1976,226251
25-05-2020,KS,9218,72181,,800,,271,,120,493,A+,188,81399
25-05-2020,KY,8571,161285,484,2131,89,897,,,3102,A,391,169856
25-05-2020,LA,37809,293089,847,,,,102,,28700,B,2690,330898
25-05-2020,MA,93271,447290,2132,9339,576,,,,,A,6416,540561
25-05-2020,MD,47152,202425,1279,8092,517,,,,3329,B,2379,249577
25-05-2020,ME,2074,35450,59,257,27,,13,,1290,B,78,37524
25-05-2020,MI,61632,476325,953,,449,,319,,33168,A+,5678,537957
25-05-2020,MI,61632,476325,953,,449,,319,,33168,A+,5678,537957
25-05-2020,MN,23524,207816,605,2676,248,869,,,14816,A,890,231340
25-05-2020,MO,12167,145218,729,,,,93,,,B,685,157385
25-05-2020,MP,22,4735,,,,,,,13,D,2,4757
25-05-2020,MS,13458,130459,566,2046,152,,94,,9401,A,635,143917
25-05-2020,MT,479,33203,3,65,,,,,441,C,16,33682
25-05-2020,NC,23964,320726,627,,,,,,14954,A,754,344690
25-05-2020,ND,2457,63893,41,154,,,,,1551,C,39,66350
25-05-2020,NE,12134,73598,,,,,,,,D,150,85732
25-05-2020,NH,4149,57237,92,419,,120,,,2204,B,209,61386
25-05-2020,NJ,155092,468705,2755,,719,,540,,25253,A+,11144,623797
25-05-2020,NM,6943,166538,213,1243,,,,,2464,C,317,173481
25-05-2020,NV,7879,106852,380,,91,,45,,359,A+,410,114731
25-05-2020,NY,362764,1376685,4348,88554,1366,,1058,,64280,A,23488,1739449
25-05-2020,OH,32477,297857,872,5511,323,1443,211,,,B,1987,330334
25-05-2020,OK,6090,154943,,938,78,,,,4714,A+,313,161033
25-05-2020,OR,3949,109909,125,747,35,,23,,1376,A+,148,113858
25-05-2020,PA,68186,334928,1628,,,,324,,40911,A,5139,403114
25-05-2020,PA,68186,334928,1628,,,,324,,40911,A,5139,403114
25-05-2020,PR,3260,40488,112,,16,,8,,,B,129,43748
25-05-2020,RI,14211,90674,240,1580,49,,32,,1119,A+,608,104885
25-05-2020,SC,10178,155842,407,1534,,,,,6063,A+,440,166020
25-05-2020,SD,4586,30697,99,370,,,,,3415,C,50,35283
25-05-2020,TN,20607,375612,517,1594,,,,,13073,B,338,396219
25-05-2020,TX,55971,749683,1511,,,,,,35292,B,1527,805654
25-05-2020,UT,8521,187947,131,692,,215,,88,5218,B,98,196468
25-05-2020,VA,37727,221023,1376,6521,349,,182,,5145,A+,1208,258750
25-05-2020,VI,69,1343,,,,,,,61,C,6,1412
25-05-2020,VT,962,28707,19,,,,,,843,B,54,29669
25-05-2020,WA,21909,287314,207,3287,,,47,,,B,1061,309223
25-05-2020,WI,17571,193379,606,2339,126,543,,,9207,A+,514,210950
25-05-2020,WI,17571,193379,606,2339,126,543,,,9207,A+,514,210950
25-05-2020,WV,1774,84551,36,,13,,7,,1135,B,72,86325
25-05-2020,WY,838,19551,10,79,,,,,575,C,12,20389
26-05-2020,AK,411,44553,12,,,,,,362,C,10,44964
26-05-2020,AL,15396,178363,569,1671,,551,,327,7951,B,575,193759
26-05-2020,AR,6180,105593,107,617,,,18,114,4332,A,119,111773
26-05-2020,AS,0,124,,,,,,,,C,0,124
26-05-2020,AZ,16783,173948,818,3122,336,,208,,4297,A+,807,190731
26-05-2020,CA,96733,1599663,4404,,1392,,,,,B,3814,1696396
26-05-2020,CO,24269,131742,507,4128,,,,,3702,A,1088,156011
26-05-2020,CT,41303,184059,694,12538,,,,,7127,B,3769,225362
26-05-2020,DC,8334,33721,353,,113,,76,,1080,A+,440,42055
26-05-2020,DE,9066,45848,201,,,,,,4802,B,444,54914
26-05-2020,FL,52255,870969,,9740,,,,,,A,2338,923224
26-05-2020,GA,43730,471215,854,7547,,1703,,,,A,1871,514945
26-05-2020,GU,169,5515,,,,,,,139,C,5,5684
26-05-2020,HI,643,49728,,84,,,,,592,C,17,50371
26-05-2020,HI,643,49728,,84,,,,,592,C,17,50371
26-05-2020,IA,17703,117301,379,,115,,65,,9791,A+,478,135004
26-05-2020,ID,2626,38780,19,225,,94,,,1755,A,79,41406
26-05-2020,IL,113195,673599,3788,,1035,,590,,,A,4923,786794
26-05-2020,IN,32078,198671,1088,5285,365,1166,163,,,A+,2004,230749
26-05-2020,KS,9218,72181,,800,,271,,120,493,A+,188,81399
26-05-2020,KY,8571,161285,484,2131,89,897,,,3102,A,391,169856
26-05-2020,LA,38054,302972,831,,,,103,,28700,B,2701,341026
26-05-2020,MA,93693,451788,2108,9388,560,,,,,A,6473,545481
26-05-2020,MD,47687,206800,1315,8179,520,,,,3334,B,2417,254487
26-05-2020,ME,2109,35450,60,258,26,,13,,1318,B,79,37559
26-05-2020,MI,62075,487906,953,,449,,319,,33168,A+,5703,549981
26-05-2020,MI,62075,487906,953,,449,,319,,33168,A+,5703,549981
26-05-2020,MN,24308,213974,570,2709,258,886,,,15523,A,908,238282
26-05-2020,MO,12291,148007,500,,,,82,,,B,686,160298
26-05-2020,MP,22,4918,,,,,,,13,D,2,4940
26-05-2020,MS,13731,134088,561,2070,134,,81,,9401,A,652,147819
26-05-2020,MT,479,33355,2,65,,,,,441,C,17,33834
26-05-2020,NC,24140,328191,621,,,,,,14954,A,766,352331
26-05-2020,ND,2422,64432,40,156,,,,,1701,C,40,66854
26-05-2020,NE,12355,75687,,,,,,,,D,150,88042
26-05-2020,NH,4197,58842,91,420,,120,,,2434,B,210,63039
26-05-2020,NJ,155764,480128,2723,16373,786,,578,,25384,A+,11191,635892
26-05-2020,NM,7026,170335,216,1264,,,,,2522,C,320,177361
26-05-2020,NV,7997,115370,390,,91,,46,,374,A+,412,123367
26-05-2020,NY,363836,1410292,4265,88686,1273,,1002,,64443,A,23564,1774128
26-05-2020,OH,33006,306394,937,5579,351,1450,232,,,B,2002,339400
26-05-2020,OK,6137,153804,174,941,78,,,,4823,A+,318,159941
26-05-2020,OR,3967,111571,149,752,40,,17,,1795,A+,148,115538
26-05-2020,PA,68637,339835,1493,,,,334,,41868,A,5152,408472
26-05-2020,PA,68637,339835,1493,,,,334,,41868,A,5152,408472
26-05-2020,PR,3324,40488,104,,14,,4,,,B,129,43812
26-05-2020,RI,14365,92400,226,1613,50,,36,,1158,A+,634,106765
26-05-2020,SC,10416,162318,433,1618,,,,,6102,A+,446,172734
26-05-2020,SD,4653,32385,106,378,,,,,3528,C,50,37038
26-05-2020,TN,20965,382539,582,1609,,,,,13344,B,343,403504
26-05-2020,TX,56560,764673,1534,,,,,,36375,B,1536,821233
26-05-2020,UT,8620,189972,134,696,,217,,89,5346,B,101,198592
26-05-2020,VA,39342,227839,1403,6630,366,,190,,5227,A+,1236,267181
26-05-2020,VI,69,1425,,,,,,,61,C,6,1494
26-05-2020,VT,967,29456,25,,,,,,848,B,54,30423
26-05-2020,WA,22184,293934,267,3290,,,51,,,B,1070,316118
26-05-2020,WI,17867,200874,640,2362,135,544,,,9405,A+,517,218741
26-05-2020,WI,17867,200874,640,2362,135,544,,,9405,A+,517,218741
26-05-2020,WV,1854,85957,35,,9,,7,,1180,B,74,87811
26-05-2020,WY,850,20652,14,82,,,,,607,C,13,21502
27-05-2020,AK,412,45951,14,,,,,,364,C,10,46363
27-05-2020,AL,15843,179951,607,1719,,560,,334,7951,B,581,195794
27-05-2020,AR,6277,109319,108,627,,,22,116,4424,A,120,115596
27-05-2020,AS,0,174,,,,,,,,C,0,174
27-05-2020,AZ,17262,179004,911,3172,375,,237,,4361,A+,831,196266
27-05-2020,CA,98980,1637914,4544,,1407,,,,,B,3884,1736894
27-05-2020,CO,24565,134855,484,4160,,,,,3741,A,1114,159420
27-05-2020,CT,41288,187581,684,12538,,,,,7127,B,3803,228869
27-05-2020,DC,8406,34291,349,,113,,76,,1082,A+,445,42697
27-05-2020,DE,9096,46325,196,,,,,,4909,A,453,55421
27-05-2020,FL,52634,880937,,9899,,,,,,A,2400,933571
27-05-2020,GA,44421,396335,907,7666,,1735,,,,A,1907,440756
27-05-2020,GU,170,5515,1,,,,,,143,C,5,5685
27-05-2020,HI,643,50559,,83,,,,,593,D,17,51202
27-05-2020,HI,643,50559,,83,,,,,593,D,17,51202
27-05-2020,IA,18360,121166,393,,109,,66,,10016,A+,491,139526
27-05-2020,ID,2699,40318,24,231,,95,,,2100,A,81,43017
27-05-2020,IL,114306,689667,3826,,1031,,592,,,A,5083,803973
27-05-2020,IN,32437,202896,1122,5285,400,1166,182,,,A+,2030,235333
27-05-2020,KS,9337,75151,,822,,275,,122,534,A,205,84488
27-05-2020,KY,9077,173024,489,2136,78,897,,,3124,A,400,182101
27-05-2020,LA,38497,309150,798,,,,100,,28700,B,2722,347647
27-05-2020,MA,94220,457924,2106,9492,556,,,,,A,6547,552144
27-05-2020,MD,48423,213632,1338,8281,520,,,,3401,B,2458,262055
27-05-2020,ME,2137,43480,59,260,25,,14,,1357,B,81,45617
27-05-2020,MI,62461,505609,882,,388,,272,,33168,A+,5727,568070
27-05-2020,MI,62461,505609,882,,388,,272,,33168,A+,5727,568070
27-05-2020,MN,24988,222821,598,2796,260,902,,,16314,A,942,247809
27-05-2020,MO,12492,153029,644,,,,84,,,B,696,165521
27-05-2020,MP,22,5178,,,,,,,13,D,2,5200
27-05-2020,MS,14044,134088,547,2106,127,,73,,9401,A,670,148132
27-05-2020,MT,481,35162,2,66,,,,,444,C,17,35643
27-05-2020,NC,24628,339528,702,,,,,,14954,A,794,364156
27-05-2020,ND,2439,64901,40,161,,,,,1762,C,44,67340
27-05-2020,NE,12619,77802,,,,,,,,D,153,90421
27-05-2020,NH,4231,60001,91,421,,120,,,2550,B,214,64232
27-05-2020,NJ,156628,503697,2761,16597,768,,583,,25552,A+,11339,660325
27-05-2020,NM,7130,173516,211,1282,,,,,2564,C,325,180646
27-05-2020,NV,8113,120446,435,,108,,48,,401,A+,416,128559
27-05-2020,NY,364965,1446579,4208,88866,1261,,988,,64632,A,23643,1811544
27-05-2020,OH,33439,316286,885,5700,313,1492,217,,,B,2044,349725
27-05-2020,OK,6229,172409,156,941,74,,,,5135,A+,322,178638
27-05-2020,OR,4038,112954,146,759,35,,16,,1795,A+,148,116992
27-05-2020,PA,69417,349990,1493,,,,351,,43038,A,5265,419407
27-05-2020,PA,69417,349990,1493,,,,351,,43038,A,5265,419407
27-05-2020,PR,3397,40488,105,,8,,4,,,B,129,43885
27-05-2020,RI,14498,93504,218,1624,49,,35,,1175,A+,655,108002
27-05-2020,SC,10623,165060,398,1618,,,,,6102,A,466,175683
27-05-2020,SD,4710,33296,101,391,,,,,3619,B,54,38006
27-05-2020,TN,21306,388324,501,1647,,,,,13916,B,353,409630
27-05-2020,TX,57921,797753,1645,,,,,,37626,B,1562,855674
27-05-2020,UT,8706,191920,127,716,,223,,94,5499,B,105,200626
27-05-2020,VA,40249,236798,1459,6826,390,,203,,5367,A+,1281,277047
27-05-2020,VI,69,1442,,,,,,,61,C,6,1511
27-05-2020,VT,971,30028,21,,,,,,849,B,54,30999
27-05-2020,WA,22483,299378,241,3338,,,53,,,B,1078,321861
27-05-2020,WI,18513,210605,748,2411,139,550,,,9846,A+,539,229118
27-05-2020,WI,18513,210605,748,2411,139,550,,,9846,A+,539,229118
27-05-2020,WV,1867,86594,36,,13,,6,,1191,B,74,88461
27-05-2020,WY,850,20652,12,82,,,,,607,C,13,21502
28-05-2020,AK,425,47545,10,,,,,,366,B,10,47970
28-05-2020,AL,16310,184171,527,1765,,566,,338,9355,B,590,200481
28-05-2020,AR,6538,112364,104,640,,,27,118,4583,A,120,118902
28-05-2020,AS,0,174,,,,,,,,C,0,174
28-05-2020,AZ,17763,185151,945,3223,374,,222,,4452,A+,857,202914
28-05-2020,CA,101697,1688862,4529,,1325,,,,,B,3973,1790559
28-05-2020,CO,24767,138356,464,4196,,,,,3783,A,1135,163123
28-05-2020,CT,41559,193966,648,12538,,,,,7127,B,3826,235525
28-05-2020,DC,8492,35022,343,,108,,65,,1082,A+,453,43514
28-05-2020,DE,9171,47630,192,,,,,,5010,A,459,56801
28-05-2020,FL,53285,898331,,10056,,,,,,A,2446,951616
28-05-2020,GA,45070,399576,903,7767,,1761,,,,A,1962,444646
28-05-2020,GU,172,5790,,,,,,,143,C,5,5962
28-05-2020,HI,644,51195,,83,,,,,600,D,17,51839
28-05-2020,HI,644,51195,,83,,,,,600,D,17,51839
28-05-2020,IA,18573,124360,383,,112,,67,,10359,A+,504,142933
28-05-2020,ID,2731,41144,30,234,,95,,,2185,A,82,43875
28-05-2020,IL,115833,714133,3649,,1009,,576,,,A,5186,829966
28-05-2020,IN,33068,209219,1131,5285,411,1166,178,,,A+,2068,242287
28-05-2020,KS,9337,75151,,822,,275,,122,534,A,205,84488
28-05-2020,KY,9077,173024,512,2142,82,899,,,3124,A,400,182101
28-05-2020,LA,38802,316225,761,,,,100,,28700,B,2740,355027
28-05-2020,MA,94895,467428,2112,9618,529,,,,78108,A,6640,562323
28-05-2020,MD,49709,225149,1334,8392,511,,,,3468,B,2501,274858
28-05-2020,ME,2189,43480,58,264,22,,14,,1402,B,84,45669
28-05-2020,MI,62797,522663,860,,405,,251,,33168,A+,5751,585460
28-05-2020,MI,62797,522663,860,,405,,251,,33168,A+,5751,585460
28-05-2020,MN,25559,232195,606,2880,242,924,,,16655,A,977,257754
28-05-2020,MO,12673,158394,648,,,,88,,,B,707,171067
28-05-2020,MP,22,5401,,,,,,,13,D,2,5423
28-05-2020,MS,14372,142125,594,2147,148,,78,,9401,A,693,156497
28-05-2020,MT,485,36308,1,66,,,,,445,C,17,36793
28-05-2020,NC,25412,349780,708,,,,,,14954,A,827,375192
28-05-2020,ND,2481,65773,35,161,,,,,1793,C,48,68254
28-05-2020,NE,12976,80004,,,,,,,,D,163,92980
28-05-2020,NH,4286,61310,105,426,,120,,,2691,B,223,65596
28-05-2020,NJ,157815,528042,2797,16778,740,,564,,25804,A+,11401,685857
28-05-2020,NM,7252,172291,210,1282,,,,,2638,C,329,179543
28-05-2020,NV,8208,122982,439,,123,,55,,406,A+,425,131190
28-05-2020,NY,366733,1510056,4010,89042,1219,,931,,64954,A,23722,1876789
28-05-2020,OH,33915,326097,812,5811,285,1516,190,,,B,2098,360012
28-05-2020,OK,6270,176136,181,975,80,,,,5236,A+,326,182406
28-05-2020,OR,4086,115561,149,768,32,,17,,1981,A+,151,119647
28-05-2020,PA,70042,357804,1476,,,,321,,44826,A,5373,427846
28-05-2020,PA,70042,357804,1476,,,,321,,44826,A,5373,427846
28-05-2020,PR,3486,60422,120,,12,,5,,,B,131,63908
28-05-2020,RI,14630,94575,222,1639,53,,36,,1186,A+,677,109205
28-05-2020,SC,10788,171461,397,1618,,,,,6102,A,470,182249
28-05-2020,SD,4793,34233,105,406,,,,,3698,B,54,39026
28-05-2020,TN,21679,394310,545,1689,,,,,14632,B,356,415989
28-05-2020,TX,59776,813442,1692,,,,,,38905,B,1601,873218
28-05-2020,UT,8921,194586,169,734,,231,,98,5623,B,106,203507
28-05-2020,VA,41401,245880,1502,6974,416,,195,,5472,A+,1338,287281
28-05-2020,VI,69,1617,,,,,,,61,C,6,1686
28-05-2020,VT,974,30178,17,,,,,,855,B,55,31152
28-05-2020,WA,22753,304340,325,3394,,,94,,,B,1095,327093
28-05-2020,WI,19077,220719,659,2452,138,556,,,10384,A+,550,239796
28-05-2020,WI,19077,220719,659,2452,138,556,,,10384,A+,550,239796
28-05-2020,WV,1906,88409,35,,13,,6,,1211,B,74,90315
28-05-2020,WY,874,22286,15,82,,,,,624,C,15,23160
29-05-2020,AK,430,49009,14,,,,1,,367,A,10,49439
29-05-2020,AL,16823,192060,590,1800,,577,,344,9355,B,605,208883
29-05-2020,AR,6538,113230,104,667,,,27,119,4583,A,125,119768
29-05-2020,AS,0,174,,,,,,,,C,0,174
29-05-2020,AZ,18465,191348,931,3281,378,,238,,4551,A+,885,209813
29-05-2020,CA,103886,1731592,4414,,1328,,,,,B,4068,1835478
29-05-2020,CO,25121,143838,464,4254,,,,,3838,A,1168,168959
29-05-2020,CT,41762,199631,577,12538,,,,,7127,B,3868,241393
29-05-2020,DC,8538,35320,338,,114,,65,,1089,A+,460,43858
29-05-2020,DE,9236,48297,183,,,,,,5103,A,463,57533
29-05-2020,FL,54497,928742,,10243,,,,,,A,2495,983239
29-05-2020,GA,45670,404601,889,7852,,1780,,,,A,1974,450271
29-05-2020,GU,172,5923,,,,,,,144,C,5,6095
29-05-2020,HI,647,52177,,83,,,,,604,D,17,52824
29-05-2020,HI,647,52177,,83,,,,,604,D,17,52824
29-05-2020,IA,18926,128394,376,,117,,78,,10753,A+,522,147320
29-05-2020,ID,2769,41992,31,238,,96,,,2195,A,82,44761
29-05-2020,IL,117455,734307,3599,,980,,593,,,A,5270,851762
29-05-2020,IN,33558,215155,1149,5285,412,1166,161,,,A+,2110,248713
29-05-2020,KS,9719,85230,,842,,284,,124,547,A,208,94949
29-05-2020,KY,9184,212090,494,2180,88,937,,,3181,A,409,221274
29-05-2020,LA,38802,316225,714,,,,90,,28700,B,2766,355027
29-05-2020,MA,95512,476233,1991,9725,485,,,,78108,A,6718,571745
29-05-2020,MD,50988,233530,1296,8479,507,,,,3571,B,2538,284518
29-05-2020,ME,2226,43480,53,270,18,,12,,1458,B,85,45706
29-05-2020,MI,63116,538868,774,,371,,250,,33168,A+,5778,601984
29-05-2020,MI,63116,538868,774,,371,,250,,33168,A+,5778,601984
29-05-2020,MN,26013,242124,592,2936,259,938,,,16930,A,1006,268137
29-05-2020,MO,12795,165055,650,,,,85,,,B,738,177850
29-05-2020,MP,22,5662,,,,,,,13,D,2,5684
29-05-2020,MS,14790,151518,584,2208,121,,77,,9401,A,710,166308
29-05-2020,MT,493,38036,2,67,,,,,448,C,17,38529
29-05-2020,NC,26488,364743,680,,,,,,14954,A,859,391231
29-05-2020,ND,2520,66933,36,164,,,,,1882,C,48,69453
29-05-2020,NE,13261,81542,,,,,,,,D,164,94803
29-05-2020,NH,4386,62476,110,438,,120,,,2730,B,232,66862
29-05-2020,NJ,158844,557567,2707,16960,720,,544,,26084,A+,11531,716411
29-05-2020,NM,7364,176180,196,1317,,,,,2684,C,335,183544
29-05-2020,NV,8350,126066,371,,92,,42,,428,A+,435,134416
29-05-2020,NY,368284,1575846,3781,89194,1164,,889,,65289,A,23780,1944130
29-05-2020,OH,34566,335324,833,5947,326,1533,222,,,B,2131,369890
29-05-2020,OK,6338,181060,160,982,68,,,,5340,A+,329,187398
29-05-2020,OR,4131,118550,155,771,36,,21,,1981,A+,151,122681
29-05-2020,PA,71339,366970,1445,,,,313,,46370,A,5464,438309
29-05-2020,PA,71339,366970,1445,,,,313,,46370,A,5464,438309
29-05-2020,PR,3647,60422,101,,12,,5,,,B,132,64069
29-05-2020,RI,14808,96112,219,1660,47,,33,,1206,A+,693,110920
29-05-2020,SC,11131,177126,399,1634,,,,,6459,A,483,188257
29-05-2020,SD,4866,35816,95,418,,,,,3744,B,59,40682
29-05-2020,TN,22085,399882,507,1710,,,,,14965,B,360,421967
29-05-2020,TX,61006,832269,1701,,,,,,40068,B,1626,893275
29-05-2020,UT,9264,196591,135,753,,237,,102,5813,B,107,205855
29-05-2020,VA,42533,255844,1524,7172,373,,193,,5648,A+,1358,298377
29-05-2020,VI,69,1633,,,,,,,61,C,6,1702
29-05-2020,VT,975,30910,14,,,,,,859,B,55,31885
29-05-2020,WA,23047,309438,317,3413,,,85,,,B,1106,332485
29-05-2020,WI,19843,233588,658,2499,145,567,,,10880,A+,568,253431
29-05-2020,WI,19843,233588,658,2499,145,567,,,10880,A+,568,253431
29-05-2020,WV,1951,91426,33,,14,,8,,1241,B,74,93377
29-05-2020,WY,891,22378,13,84,,,,,634,C,15,23269
30-05-2020,AK,434,51261,14,,,,2,,368,A,10,51695
30-05-2020,AL,17359,194842,536,1826,,583,,349,9355,B,618,212201
30-05-2020,AR,7013,119484,104,702,,,26,123,5166,A,133,126497
30-05-2020,AS,0,174,,,,,,,,C,0,174
30-05-2020,AZ,19255,197792,975,3334,386,,241,,4657,A+,903,217047
30-05-2020,CA,106878,1781717,4215,,1273,,,,,B,4156,1888595
30-05-2020,CO,25613,150128,421,4307,,,,,3859,A,1181,175741
30-05-2020,CT,42022,204913,533,12538,,,,,7127,B,3912,246935
30-05-2020,DC,8717,36912,317,,109,,66,,1100,A+,462,45629
30-05-2020,DE,9422,49907,174,,,,,,5205,A,466,59329
30-05-2020,FL,55424,939544,,10375,,,,,,A,2530,994968
30-05-2020,GA,46286,408552,850,7921,,1790,,,,A,2003,454838
